content_id,title,description,subject,level,content_duration,language
1090788,First Web Application with Spring Boot,First Web Application with Spring Boot,Web Development,Beginner Level,4.0,en
1210652,HTML5 and CSS3: Learn Web Design with HTML + CSS + Bootstrap,HTML5 and CSS3: Learn Web Design with HTML + CSS + Bootstrap,Web Development,Beginner Level,8.5,en
306556,Backbone Tutorial: Learn Backbonejs from Scratch,Backbone Tutorial: Learn Backbonejs from Scratch,Web Development,All Levels,5.5,en
420652,AngularJS Custom Directives with Dan Wahlin,AngularJS Custom Directives with Dan Wahlin,Web Development,All Levels,6.0,en
866460,Angular 2+ with Typescript - Essential Training,Angular 2+ with Typescript - Essential Training,Web Development,Beginner Level,3.0,en
949282,Learn Angular 2 from Beginner to Advanced,Learn Angular 2 from Beginner to Advanced,Web Development,Beginner Level,10.0,en
994740,Create an eCommerce Wordpress Website 2016 - New Divi Theme!,Create an eCommerce Wordpress Website 2016 - New Divi Theme!,Web Development,Beginner Level,4.0,en
926206,HTML5 and CSS3 : Landing Pages for Entrepreneurs 2016,HTML5 and CSS3 : Landing Pages for Entrepreneurs 2016,Web Development,All Levels,4.0,en
1075662,Learning Docker and Kubernetes by Lab,Learning Docker and Kubernetes by Lab,Web Development,All Levels,5.0,en
606756,Projects in ExpressJS - Learn ExpressJs building 10 projects,Projects in ExpressJS - Learn ExpressJs building 10 projects,Web Development,All Levels,15.5,en
1013314,PHP For Beginners : Learn PHP From Scratch!,PHP For Beginners : Learn PHP From Scratch!,Web Development,All Levels,3.5,en
859422,Bootstrap 4.0 New Features: Build Responsive Website,Bootstrap 4.0 New Features: Build Responsive Website,Web Development,All Levels,1.5,en
1035923,ASP.NET MVC 5 Project - CMS and Shopping Cart with Paypal,ASP.NET MVC 5 Project - CMS and Shopping Cart with Paypal,Web Development,All Levels,9.0,en
1035940,Professional RESTful API Design using Python Flask,Professional RESTful API Design using Python Flask,Web Development,Intermediate Level,4.5,en
30911,HTML5 APIs For JavaScript - A Course For Web Developers ,HTML5 APIs For JavaScript - A Course For Web Developers ,Web Development,All Levels,5.0,en
1063722,Learn Python Django - A Hands-On Course,Learn Python Django - A Hands-On Course,Web Development,Beginner Level,2.0,en
125806,Comprehensive JavaScript Programming,Comprehensive JavaScript Programming,Web Development,All Levels,3.0,en
1101204,Security for your WordPress site,Security for your WordPress site,Web Development,Beginner Level,0.6333333333333333,en
76052,Try Django 1.9 | Build a Blog and Learn Python's #1 Library,Try Django 1.9 | Build a Blog and Learn Python's #1 Library,Web Development,All Levels,20.0,en
886614,Accelerated ES6 JavaScript Training,Accelerated ES6 JavaScript Training,Web Development,Intermediate Level,6.0,en
1241254,AWS Serverless APIs & Apps - A Complete Introduction,AWS Serverless APIs & Apps - A Complete Introduction,Web Development,All Levels,8.0,en
822444,Python and Django Full Stack Web Developer Bootcamp,Python and Django Full Stack Web Developer Bootcamp,Web Development,All Levels,31.5,en
904462,The Complete Elixir and Phoenix Bootcamp,The Complete Elixir and Phoenix Bootcamp,Web Development,All Levels,14.5,en
1144726,Build a Real-world App with ASP.NET Core and Angular 2 (4+),Build a Real-world App with ASP.NET Core and Angular 2 (4+),Web Development,Intermediate Level,10.5,en
970600,REST APIs with Flask and Python,REST APIs with Flask and Python,Web Development,Intermediate Level,12.5,en
756150,Angular 4 (formerly Angular 2) - The Complete Guide,Angular 4 (formerly Angular 2) - The Complete Guide,Web Development,All Levels,22.0,en
80940,Build Websites from Scratch with HTML & CSS,Build Websites from Scratch with HTML & CSS,Web Development,Beginner Level,8.0,en
405282,PHP for Beginners -Become a PHP Master - Project Included,PHP for Beginners -Become a PHP Master - Project Included,Web Development,All Levels,30.5,en
383204,The Professional Ruby on Rails Developer,The Professional Ruby on Rails Developer,Web Development,All Levels,17.0,en
519442,The Complete Ruby on Rails Developer Course,The Complete Ruby on Rails Developer Course,Web Development,All Levels,31.5,en
714724,Docker Technologies for DevOps and Developers,Docker Technologies for DevOps and Developers,Web Development,All Levels,3.0,en
791414,JavaScript programming: JavaScript for beginners,JavaScript programming: JavaScript for beginners,Web Development,Beginner Level,5.0,en
661774,JSON in Action: Build JSON-Based Applications,JSON in Action: Build JSON-Based Applications,Web Development,All Levels,3.5,en
597256,Learn Ruby Programming The Easy Way,Learn Ruby Programming The Easy Way,Web Development,All Levels,2.0,en
380582,Learn OAuth 2.0 - Get started as an API Security Expert,Learn OAuth 2.0 - Get started as an API Security Expert,Web Development,All Levels,3.5,en
572268,AngularJS For .Net Developers From Scratch,AngularJS For .Net Developers From Scratch,Web Development,Intermediate Level,4.5,en
704582,"Jekyll: make fast, secure static sites and blogs with Jekyll","Jekyll: make fast, secure static sites and blogs with Jekyll",Web Development,Beginner Level,2.5,en
981600,HTML and CSS BootCamp for Beginners,HTML and CSS BootCamp for Beginners,Web Development,Beginner Level,6.5,en
537282,Hosting Django: Amazon Web Services (AWS) Fundamentals,Hosting Django: Amazon Web Services (AWS) Fundamentals,Web Development,All Levels,5.5,en
1204590,Angular Advanced MasterClass & FREE E-Book,Angular Advanced MasterClass & FREE E-Book,Web Development,Intermediate Level,6.5,en
128946,Learn Responsive Web Development from Scratch,Learn Responsive Web Development from Scratch,Web Development,All Levels,4.5,en
895040,Build WordPress Plugin to extend Beaver Builder,Build WordPress Plugin to extend Beaver Builder,Web Development,Intermediate Level,2.0,en
955194,Coding Made Easy: A Beginners Guide To JavaScript,Coding Made Easy: A Beginners Guide To JavaScript,Web Development,Beginner Level,1.0,en
1000574,The Complete Developers Guide to MongoDB,The Complete Developers Guide to MongoDB,Web Development,All Levels,13.5,en
1200530,Electron for Desktop Apps: The Complete Developer's Guide,Electron for Desktop Apps: The Complete Developer's Guide,Web Development,Beginner Level,8.0,en
995016,Vue JS 2 - The Complete Guide (incl. Vue Router & Vuex),Vue JS 2 - The Complete Guide (incl. Vue Router & Vuex),Web Development,All Levels,18.0,en
1208638,"React JS, Angular & Vue JS - Quickstart & Comparison","React JS, Angular & Vue JS - Quickstart & Comparison",Web Development,Beginner Level,8.0,en
851712,The Complete JavaScript Course: Build a Real-World Project,The Complete JavaScript Course: Build a Real-World Project,Web Development,All Levels,17.5,en
833442,Angular (Angular 2 or 4) & NodeJS - The MEAN Stack Guide,Angular (Angular 2 or 4) & NodeJS - The MEAN Stack Guide,Web Development,All Levels,8.5,en
719002,Angular 2 with TypeScript for Beginners: The Pragmatic Guide,Angular 2 with TypeScript for Beginners: The Pragmatic Guide,Web Development,All Levels,9.5,en
832862,Meteor and React for Realtime Apps,Meteor and React for Realtime Apps,Web Development,All Levels,9.0,en
625204,The Web Developer Bootcamp,The Web Developer Bootcamp,Web Development,All Levels,43.0,en
164554,AngularJS JumpStart with Dan Wahlin,AngularJS JumpStart with Dan Wahlin,Web Development,All Levels,10.0,en
764164,The Complete Web Developer Course 2.0,The Complete Web Developer Course 2.0,Web Development,All Levels,30.5,en
446134,Ultimate Web Designer & Developer Course: Build 23 Projects!,Ultimate Web Designer & Developer Course: Build 23 Projects!,Web Development,All Levels,32.5,en
701634,ExpressJS Fundamentals,ExpressJS Fundamentals,Web Development,Beginner Level,1.0,en
866696,REST WCF Service in ASP.NET,REST WCF Service in ASP.NET,Web Development,All Levels,0.6833333333333333,en
720356,Projects in Node.js - Learn by Example,Projects in Node.js - Learn by Example,Web Development,All Levels,5.0,en
1107986,Building Data Visualizations with D3 and Angular 2,Building Data Visualizations with D3 and Angular 2,Web Development,Beginner Level,3.5,en
772618,Learn Object Oriented PHP By Building a Complete Website,Learn Object Oriented PHP By Building a Complete Website,Web Development,All Levels,4.5,en
542254,Web Programming Course : Asp.Net MVC,Web Programming Course : Asp.Net MVC,Web Development,All Levels,3.5,en
928040,Learn Spring Framework Practically - Hands On Recipies,Learn Spring Framework Practically - Hands On Recipies,Web Development,All Levels,5.5,en
369132,One-stop Ruby on Rails: Build Web Applications from Scratch,One-stop Ruby on Rails: Build Web Applications from Scratch,Web Development,All Levels,18.5,en
777654,Learn what's new in PHP 7,Learn what's new in PHP 7,Web Development,Intermediate Level,3.5,en
1161118,Dive Into Docker: The Docker Course for Developers,Dive Into Docker: The Docker Course for Developers,Web Development,Beginner Level,1.5,en
267286,"Basic Concepts of Web Development, HTTP and Java Servlets","Basic Concepts of Web Development, HTTP and Java Servlets",Web Development,Beginner Level,1.0,en
1093608,The Most Comprehensive Web Development Course,The Most Comprehensive Web Development Course,Web Development,All Levels,42.0,en
289230,Learn and Understand AngularJS,Learn and Understand AngularJS,Web Development,All Levels,7.0,en
364426,JavaScript: Understanding the Weird Parts,JavaScript: Understanding the Weird Parts,Web Development,All Levels,11.5,en
1039062,Webpack 2: The Complete Developer's Guide,Webpack 2: The Complete Developer's Guide,Web Development,All Levels,5.5,en
437398,Build Responsive Real World Websites with HTML5 and CSS3,Build Responsive Real World Websites with HTML5 and CSS3,Web Development,All Levels,12.0,en
861624,ES6 Javascript: The Complete Developer's Guide,ES6 Javascript: The Complete Developer's Guide,Web Development,Beginner Level,6.5,en
461160,Learn and Understand NodeJS,Learn and Understand NodeJS,Web Development,All Levels,13.0,en
947098,Understanding TypeScript,Understanding TypeScript,Web Development,All Levels,7.0,en
781532,Advanced React and Redux,Advanced React and Redux,Web Development,Intermediate Level,12.0,en
705264,Modern React with Redux,Modern React with Redux,Web Development,All Levels,26.5,en
1145430,Angular Styling & Animations (for Angular 2 and Angular 4),Angular Styling & Animations (for Angular 2 and Angular 4),Web Development,Intermediate Level,6.0,en
806922,The Complete ASP.NET MVC 5 Course,The Complete ASP.NET MVC 5 Course,Web Development,All Levels,7.5,en
1109926,GraphQL with React: The Complete Developers Guide,GraphQL with React: The Complete Developers Guide,Web Development,Intermediate Level,13.0,en
1134456,"Create a Simple Photo Gallery with Dropzonejs, Slick and PHP","Create a Simple Photo Gallery with Dropzonejs, Slick and PHP",Web Development,All Levels,0.7333333333333333,en
552598,WordPress in under an hour - Create/manage your own website!,WordPress in under an hour - Create/manage your own website!,Web Development,All Levels,1.0,en
56585,Twitter Bootstrap 2 for Beginners,Twitter Bootstrap 2 for Beginners,Web Development,Beginner Level,1.0,en
674040,Bootstrap Tutorial - Essentials From Basic to Advanced,Bootstrap Tutorial - Essentials From Basic to Advanced,Web Development,All Levels,7.5,en
19260,Create an Engaging Website with Twitter Bootstrap 2.x,Create an Engaging Website with Twitter Bootstrap 2.x,Web Development,All Levels,1.0,en
944156,Javascript :basics for beginners,Javascript :basics for beginners,Web Development,Beginner Level,0.6166666666666667,en
742712,CSS Tutorial For Beginners: Style Your Wordpress Templates,CSS Tutorial For Beginners: Style Your Wordpress Templates,Web Development,Beginner Level,3.5,en
1193538,HTML5 And CSS3 - Build Modern Responsive Websites,HTML5 And CSS3 - Build Modern Responsive Websites,Web Development,All Levels,9.5,en
228934,PSD to HTML5/CSS3 using Twitter Bootstrap 3! ,PSD to HTML5/CSS3 using Twitter Bootstrap 3! ,Web Development,All Levels,2.0,en
65355,Web Development: Make A Website That Will Sell For Thousands,Web Development: Make A Website That Will Sell For Thousands,Web Development,All Levels,7.5,en
814848,WordPress Basics to Business: Share and Sell your Expertise,WordPress Basics to Business: Share and Sell your Expertise,Web Development,Beginner Level,3.5,en
1021594,PHP Zend Framework 2:Creating a CRUD Application,PHP Zend Framework 2:Creating a CRUD Application,Web Development,All Levels,0.6333333333333333,en
548068,JavaScript Fundamentals,JavaScript Fundamentals,Web Development,All Levels,5.0,en
738552,Building a Website With Jekyll,Building a Website With Jekyll,Web Development,All Levels,3.0,en
128384,Big Data and Apache Hadoop for Developers - Fundamentals,Big Data and Apache Hadoop for Developers - Fundamentals,Web Development,Intermediate Level,3.0,en
610202,Wordpress Development : Create a Custom Wordpress Website,Wordpress Development : Create a Custom Wordpress Website,Web Development,All Levels,1.5,en
856968,How to Make a Wordpress Website 2017,How to Make a Wordpress Website 2017,Web Development,Beginner Level,0.5666666666666667,en
352774,RESTful Services with ASP.NET Web API,RESTful Services with ASP.NET Web API,Web Development,All Levels,2.0,en
130694,Web Hosting Fundamentals,Web Hosting Fundamentals,Web Development,All Levels,0.6166666666666667,en
